-33.961901,25.606943
-33.961933,25.607108
-33.961961,25.607273
-33.961996,25.607443
-33.962031,25.607608
-33.96205,25.607736
-33.962066,25.607889
-33.962078,25.608048
-33.962085,25.608206
-33.96207,25.608361
-33.962041,25.608521
-33.962013,25.608683
-33.961991,25.608829
-33.961969,25.608964
-33.961948,25.609081
-33.961938,25.609189
-33.961924,25.609276
-33.961918,25.609354
-33.961911,25.609446
-33.961928,25.609483
-33.961951,25.609526
-33.961988,25.609579
-33.962041,25.609628
-33.962101,25.609678
-33.962165,25.609728
-33.962224,25.609776
-33.962281,25.60982
-33.962333,25.60986
-33.962374,25.609903
-33.962408,25.609936
-33.962475,25.609983
-33.96247,25.60998
-33.962449,25.609878
-33.962451,25.609851
-33.96246,25.609751
-33.962461,25.609741
-33.962471,25.609778
-33.96249,25.609798
-33.962506,25.60981
-33.962533,25.60983
-33.962571,25.609858
-33.962623,25.609888
-33.962675,25.609924
-33.962725,25.609961
-33.962779,25.610003
-33.962838,25.610053
-33.962908,25.6101
-33.962986,25.610158
-33.963073,25.610216
-33.963158,25.610271
-33.963248,25.610326
-33.963335,25.610381
-33.96342,25.610455
-33.963506,25.61053
-33.963598,25.610605
-33.96369,25.610681
-33.963761,25.610736
-33.963801,25.610779
-33.963868,25.610824
-33.963893,25.610848
-33.963873,25.610863
-33.963871,25.610864
-33.963828,25.610885
-33.963806,25.610905
-33.963769,25.610888
-33.963821,25.610905
-33.96387,25.610928
-33.963899,25.610938
-33.963963,25.61096
-33.964,25.61099
-33.964073,25.611044
-33.96411,25.611073
-33.964175,25.611121
-33.964196,25.611145
-33.964233,25.611078
-33.964243,25.611046
-33.964316,25.611048
-33.964349,25.611076
-33.964405,25.611106
-33.964456,25.61114
-33.964511,25.611186
-33.96457,25.61123
-33.964625,25.611271
-33.964681,25.611318
-33.964741,25.61138
-33.96479,25.611436
-33.964836,25.611488
-33.964884,25.611538
-33.964933,25.611578
-33.964971,25.611623
-33.965025,25.611673
-33.96506,25.611725
-33.965085,25.611806
-33.965098,25.611866
-33.965103,25.611929
-33.965086,25.611999
-33.965075,25.61207
-33.965068,25.61214
-33.965046,25.612226
-33.965015,25.612313
-33.964981,25.612396
-33.964951,25.612485
-33.96492,25.612571
-33.964889,25.612676
-33.964861,25.612793
-33.964833,25.612918
-33.964805,25.613046
-33.964788,25.61317
-33.964761,25.613295
-33.964731,25.613409
-33.964718,25.613505
-33.964693,25.613576
-33.964671,25.613648
-33.964653,25.613721
-33.964636,25.613794
-33.964615,25.61387
-33.96459,25.61396
-33.964563,25.61406
-33.96454,25.614168
-33.964508,25.61428
-33.964476,25.614394
-33.964448,25.61452
-33.964426,25.61464
-33.964415,25.614751
-33.964394,25.614856
-33.964375,25.614951
-33.964356,25.615033
-33.964336,25.615105
-33.964316,25.615171
-33.964301,25.615241
-33.964285,25.615311
-33.964263,25.615383
-33.964245,25.61545
-33.964218,25.615514
-33.964196,25.615581
-33.964176,25.615675
-33.964166,25.61572
-33.964135,25.615806
-33.964116,25.615841
-33.964108,25.615916
-33.964105,25.615958
-33.96409,25.616023
-33.964079,25.616076
-33.964076,25.616135
-33.96407,25.616204
-33.964048,25.616286
-33.964021,25.616378
-33.963995,25.616473
-33.963963,25.616563
-33.963935,25.61666
-33.963911,25.616758
-33.963876,25.616859
-33.963845,25.616963
-33.963816,25.617065
-33.963786,25.617176
-33.963763,25.61729
-33.963738,25.617403
-33.963711,25.617516
-33.963679,25.61763
-33.963651,25.617741
-33.963621,25.617843
-33.963595,25.617946
-33.963568,25.618045
-33.963544,25.618128
-33.963523,25.6182
-33.963499,25.618276
-33.963481,25.618335
-33.963466,25.618386
-33.963499,25.618431
-33.963501,25.618441
-33.963475,25.618543
-33.963461,25.618586
-33.963448,25.618638
-33.963426,25.618701
-33.963406,25.618766
-33.963385,25.618845
-33.963361,25.618928
-33.963336,25.619013
-33.963314,25.619098
-33.963298,25.619163
-33.963266,25.619248
-33.963256,25.619268
-33.963225,25.619333
-33.96321,25.619368
-33.963208,25.61946
-33.96319,25.619511
-33.963171,25.619581
-33.963155,25.619658
-33.963133,25.619744
-33.963105,25.61986
-33.963066,25.619981
-33.963035,25.620111
-33.962996,25.62025
-33.962956,25.620388
-33.96292,25.620538
-33.962881,25.620691
-33.96284,25.620836
-33.962805,25.62098
-33.962766,25.621113
-33.962738,25.621239
-33.962706,25.621358
-33.962671,25.621466
-33.962641,25.621566
-33.96261,25.62164
-33.962598,25.621726
-33.962571,25.621811
-33.962545,25.621893
-33.962521,25.621978
-33.962523,25.622071
-33.962515,25.622168
-33.962501,25.62227
-33.962481,25.622371
-33.962463,25.622475
-33.962443,25.622574
-33.962418,25.622668
-33.962393,25.622764
-33.962371,25.622851
-33.962338,25.622931
-33.962306,25.623004
-33.962283,25.623076
-33.962261,25.623131
-33.962261,25.623181
-33.96228,25.623184
-33.96229,25.623186
-33.962323,25.623086
-33.962316,25.623076
-33.962314,25.623176
-33.962335,25.623214
-33.962391,25.623255
-33.962419,25.623276
-33.962498,25.623316
-33.962546,25.623346
-33.962605,25.623381
-33.962671,25.623421
-33.96275,25.623466
-33.962841,25.62351
-33.962914,25.623548
-33.962985,25.623585
-33.963046,25.623621
-33.963105,25.623661
-33.963184,25.623703
-33.963216,25.623721
-33.963295,25.623751
-33.963319,25.623761
-33.963391,25.623796
-33.963418,25.623823
-33.963426,25.623895
-33.963441,25.623948
-33.96346,25.624001
-33.963486,25.624063
-33.963501,25.62414
-33.96352,25.624221
-33.963548,25.624311
-33.963576,25.624393
-33.963596,25.624469
-33.963618,25.624536
-33.963634,25.624589
-33.963655,25.624645
-33.963673,25.6247
-33.963695,25.624759
-33.963745,25.624833
-33.963753,25.624888
-33.963775,25.624963
-33.963811,25.625045
-33.963845,25.625136
-33.963865,25.62522
-33.963885,25.625296
-33.96389,25.625346
-33.963918,25.625446
-33.963931,25.6255
-33.963941,25.6256
-33.963943,25.625653
-33.963948,25.625716
-33.963948,25.625776

-33.963949,25.625856
-33.963946,25.625889
-33.96388,25.625941
-33.963833,25.625946
-33.963785,25.625964
-33.963733,25.625975
-33.963648,25.625981
-33.96358,25.625976
-33.963513,25.625961
-33.963426,25.625938

-33.963319,25.625921
-33.963225,25.625896
-33.963123,25.62587
-33.963028,25.62584
-33.962938,25.625801
-33.96286,25.625773
-33.962775,25.625755
-33.962695,25.625703
-33.962599,25.625668
-33.962556,25.625606
-33.962515,25.625588
-33.962566,25.625653
-33.962566,25.625678
-33.962554,25.625636
-33.96257,25.625613
-33.962575,25.625533
-33.962561,25.625483
-33.96256,25.625431
-33.962463,25.62539
-33.962415,25.62536
-33.962333,25.625351
-33.962248,25.625323
-33.962171,25.625296
-33.962104,25.625263
-33.96205,25.625233
-33.961991,25.625206
-33.961935,25.625183
-33.961875,25.625189
-33.961819,25.625183
-33.961736,25.625178
-33.961685,25.62517
-33.96144,25.625073
-33.961486,25.625001
-33.9615,25.624966
-33.961495,25.624908
-33.964163,25.626826
-33.964245,25.626808
-33.964333,25.626744
-33.96443,25.626731
-33.964529,25.626718
-33.964621,25.626665
-33.964688,25.626639
-33.964765,25.626665
-33.964843,25.62677
-33.964931,25.626875
-33.96503,25.62695
-33.965105,25.627063
-33.965195,25.627205
-33.965303,25.627316
-33.965423,25.627413
-33.965558,25.627503
-33.965698,25.627591
-33.965843,25.627669
-33.966016,25.627753
-33.966201,25.627833
-33.966393,25.627898
-33.966485,25.627996
-33.966611,25.628071
-33.966741,25.628161
-33.966865,25.628286
-33.966975,25.628406
-33.967081,25.628541
-33.967178,25.628685
-33.967278,25.628823
-33.967388,25.628943
-33.967491,25.629076
-33.96759,25.629208
-33.967686,25.629335
-33.967778,25.629428
-33.967873,25.629516
-33.96797,25.62959
-33.968068,25.629651
-33.968174,25.629686
-33.968281,25.629695
-33.968373,25.629651
-33.96843,25.629623
-33.968468,25.629595
-33.968498,25.629498
-33.968531,25.62946
-33.968588,25.629385
-33.968623,25.629346
-33.968663,25.629313
-33.968716,25.629284
-33.968773,25.629273
-33.968828,25.629278
-33.968891,25.629314
-33.968961,25.629383
-33.969031,25.629446
-33.969106,25.62953
-33.96918,25.629616
-33.969263,25.629708
-33.969348,25.629808
-33.96943,25.629914
-33.96951,25.63003
-33.969579,25.63015
-33.969653,25.630276
-33.969716,25.630409
-33.969776,25.630538
-33.969834,25.630666
-33.969898,25.630793
-33.96996,25.630913
-33.970018,25.631033
-33.970071,25.631154
-33.970125,25.63127
-33.970175,25.63139
-33.970225,25.631506
-33.970276,25.631625
-33.970325,25.631751
-33.970376,25.631878
-33.970425,25.632006
-33.970478,25.632138
-33.970524,25.632263
-33.970565,25.632373
-33.970605,25.632478
-33.970641,25.632576
-33.970675,25.632666
-33.970706,25.632753
-33.97073,25.632829
-33.970756,25.632895
-33.970785,25.632955
-33.970811,25.633053
-33.970828,25.633086
-33.970861,25.633168
-33.970871,25.63321
-33.970896,25.633273
-33.970911,25.633333
-33.970921,25.633398
-33.970928,25.63346
-33.970938,25.633534
-33.97097,25.633608
-33.971025,25.633691
-33.97109,25.633788
-33.971156,25.633908
-33.971223,25.634038
-33.971298,25.634171
-33.971355,25.634308
-33.971386,25.63448
-33.97144,25.634645
-33.971495,25.634804
-33.971548,25.634961
-33.971604,25.635116
-33.971656,25.635281
-33.9717,25.635443
-33.971753,25.635606
-33.971803,25.63577
-33.971853,25.635931
-33.971901,25.636095
-33.971955,25.636258
-33.97199,25.636415
-33.972008,25.636571
-33.97204,25.636736
-33.972076,25.636891
-33.972203,25.637063
-33.97227,25.637239
-33.972336,25.637416
-33.9724,25.637588
-33.972461,25.637749
-33.972523,25.637906
-33.972581,25.638063
-33.972625,25.638201
-33.972673,25.63834
-33.972719,25.638469
-33.972764,25.638595
-33.972816,25.638718
-33.972866,25.638843
-33.972918,25.638971
-33.972968,25.639096
-33.973018,25.639216
-33.97307,25.639335
-33.973124,25.639448
-33.973181,25.63956
-33.973238,25.639678
-33.973291,25.639798
-33.973349,25.639918
-33.973406,25.640033
-33.973463,25.640146
-33.973511,25.640263
-33.973553,25.640381
-33.973588,25.640498
-33.973619,25.640623
-33.973638,25.640743
-33.973633,25.64087
-33.973633,25.641
-33.97363,25.641133
-33.973623,25.641273
-33.973615,25.641408
-33.973603,25.641525
-33.973593,25.641641
-33.973589,25.641758
-33.973591,25.641874
-33.973621,25.641964
-33.973638,25.642071
-33.973668,25.642176
-33.973698,25.642283
-33.973738,25.642391
-33.973765,25.642498
-33.973818,25.642606
-33.973875,25.642713
-33.973928,25.642818
-33.97398,25.642918
-33.97402,25.643003
-33.974053,25.643073
-33.974078,25.643128
-33.974108,25.643185
-33.97414,25.643238
-33.974176,25.643296
-33.97421,25.643365
-33.974246,25.643444
-33.974288,25.643533
-33.974333,25.643624
-33.974378,25.643721
-33.974431,25.643821
-33.97448,25.643925
-33.974526,25.644036
-33.974581,25.64415
-33.974643,25.644263
-33.974701,25.644385
-33.974761,25.644505
-33.974818,25.644624
-33.974876,25.644748
-33.974945,25.644868
-33.975015,25.644991
-33.975085,25.64511
-33.975153,25.64523
-33.975218,25.645355
-33.975293,25.645478
-33.975355,25.645615
-33.975416,25.645755
-33.975485,25.645891
-33.975558,25.646023
-33.975623,25.646155
-33.975685,25.64629
-33.975753,25.646423
-33.97582,25.646558
-33.975888,25.646693
-33.975955,25.646824
-33.976023,25.646959
-33.97609,25.647094
-33.976156,25.647228
-33.976215,25.647363
-33.976273,25.647499
-33.976328,25.647633
-33.97638,25.647766
-33.976426,25.647908
-33.976468,25.648046
-33.976503,25.648193
-33.976538,25.648346
-33.976566,25.6485
-33.976598,25.648661
-33.976628,25.648821
-33.976661,25.648986
-33.97669,25.649148
-33.976711,25.649306
-33.976745,25.649471
-33.976783,25.64963
-33.976833,25.649774
-33.976891,25.649919
-33.976953,25.650058
-33.977018,25.650196
-33.97708,25.650335
-33.977146,25.650478
-33.977215,25.650626
-33.977286,25.650773
-33.977358,25.650919
-33.977426,25.651066
-33.977495,25.651218
-33.977565,25.651374
-33.977636,25.651528
-33.977714,25.651675
-33.9778,25.651815
-33.977896,25.651953
-33.977991,25.652081
-33.978091,25.652203
-33.978203,25.652314
-33.97832,25.652423
-33.97844,25.652531
-33.978558,25.652641
-33.978674,25.652758
-33.97879,25.652871
-33.978903,25.652984
-33.979013,25.653103
-33.979106,25.653233
-33.979193,25.653363
-33.979271,25.653506
-33.979343,25.65364
-33.979398,25.653763
-33.979451,25.653893
-33.979498,25.654011
-33.979535,25.654125
-33.97956,25.654223
-33.979574,25.654281
-33.979586,25.65435
-33.979593,25.654415
-33.979601,25.654486
-33.97962,25.654554
-33.979623,25.654635
-33.979623,25.654716
-33.979655,25.654793
-33.979691,25.654863
-33.979713,25.654943
-33.979728,25.655051
-33.979741,25.655185
-33.979763,25.655308
-33.979793,25.655436
-33.979823,25.655568
-33.979853,25.655693
-33.97988,25.655828
-33.979913,25.655964
-33.979955,25.656094
-33.980001,25.656228
-33.98004,25.656361
-33.980106,25.656476
-33.980175,25.656586
-33.98025,25.656685
-33.980333,25.656768
-33.980413,25.656846
-33.980485,25.656925
-33.980551,25.656993
-33.980606,25.657048
-33.980656,25.657098
-33.980701,25.65715
-33.980746,25.657204
-33.980793,25.657255
-33.980831,25.657306
-33.980869,25.657351
-33.98091,25.6574
-33.980955,25.657451
-33.980998,25.657516
-33.98103,25.657606
-33.981076,25.657693
-33.98112,25.65778
-33.981166,25.657883
-33.981216,25.65799
-33.98127,25.658093
-33.981315,25.658191
-33.981358,25.658285
-33.98139,25.658363
-33.981418,25.658428
-33.98144,25.658485
-33.981461,25.658534
-33.98148,25.658586
-33.981501,25.658643
-33.98152,25.658691
-33.98154,25.658745
-33.981566,25.658806
-33.981593,25.658868
-33.981628,25.658936
-33.98166,25.659005
-33.98168,25.659086
-33.981711,25.659171
-33.98176,25.659254
-33.981816,25.659344
-33.981885,25.659438
-33.981925,25.659556
-33.981964,25.659701
-33.981991,25.659856
-33.982016,25.659993
-33.982051,25.660143
-33.982081,25.660293
-33.982115,25.660438
-33.982144,25.660586
-33.982175,25.660726
-33.982206,25.660871
-33.982229,25.660998
-33.982251,25.661111
-33.982263,25.6612
-33.982276,25.661275
-33.982285,25.66138
-33.982295,25.661415
-33.982313,25.661511
-33.982323,25.661565
-33.982348,25.661659
-33.982356,25.661701
-33.982368,25.661753
-33.982381,25.661806
-33.982401,25.66186
-33.98242,25.661916
-33.982438,25.661974
-33.982475,25.662033
-33.982495,25.662104
-33.982515,25.662176
-33.98254,25.662263
-33.982558,25.662355
-33.982578,25.662458
-33.982603,25.662568
-33.982625,25.66268
-33.98265,25.6628
-33.982679,25.662928
-33.982715,25.663063
-33.98275,25.663208
-33.982788,25.663359
-33.982828,25.663515
-33.982868,25.663668
-33.982901,25.663828
-33.982938,25.663991
-33.982978,25.66415
-33.983016,25.664311
-33.98306,25.664481
-33.983096,25.664655
-33.983133,25.664826
-33.98318,25.664996
-33.983221,25.665161
-33.983266,25.665326
-33.983316,25.665484
-33.983371,25.665641
-33.983436,25.665796
-33.983505,25.665964
-33.983573,25.666125
-33.983635,25.666278
-33.983701,25.666431
-33.983765,25.666583
-33.98383,25.666733
-33.983891,25.666888
-33.983956,25.667038
-33.984006,25.667173
-33.984063,25.667308
-33.984121,25.667436
-33.98418,25.667565
-33.984241,25.667691
-33.984301,25.667811
-33.984363,25.66793
-33.984423,25.668048
-33.984483,25.668158
-33.984545,25.668266
-33.984608,25.668371
-33.984666,25.668473
-33.984723,25.66857
-33.984781,25.668666
-33.98484,25.668753
-33.984895,25.668833
-33.984933,25.668909
-33.984973,25.668985
-33.98501,25.669053
-33.985048,25.669115
-33.985081,25.669163
-33.98514,25.669215
-33.985168,25.669215
-33.98521,25.669298
-33.985238,25.669341
-33.985271,25.66939
-33.985306,25.669441
-33.985345,25.669501
-33.985395,25.669561
-33.985455,25.669628
-33.985518,25.669699
-33.985591,25.66977
-33.985665,25.669851
-33.98574,25.669935
-33.985825,25.670018
-33.985905,25.67011
-33.985993,25.670201
-33.986078,25.670298
-33.98617,25.6704
-33.986266,25.670505
-33.986365,25.67062
-33.986468,25.670734
-33.986573,25.670843
-33.98668,25.670951
-33.986786,25.671058
-33.986903,25.671166
-33.987021,25.671269
-33.987138,25.67138
-33.987261,25.671486
-33.987391,25.671588
-33.98752,25.671695
-33.987651,25.671794
-33.987775,25.671896
-33.987899,25.671998
-33.988016,25.672095
-33.988138,25.672188
-33.988248,25.672291
-33.988365,25.672388
-33.988481,25.672488
-33.988595,25.672593
-33.988711,25.672701
-33.988821,25.67282
-33.98894,25.672943
-33.989061,25.673068
-33.989183,25.673208
-33.989308,25.673353
-33.989435,25.673498
-33.989556,25.673648
-33.989683,25.673796
-33.989808,25.673941
-33.989934,25.674076
-33.990055,25.674206
-33.990173,25.674333
-33.990285,25.674453
-33.990391,25.674566
-33.990493,25.67467
-33.99059,25.674768
-33.990681,25.67486
-33.990761,25.67495
-33.990833,25.67503
-33.9909,25.675101
-33.990953,25.675159
-33.991,25.675213
-33.991033,25.675248
-33.991083,25.675301
-33.991096,25.675326
-33.991168,25.67536
-33.991208,25.675366
-33.991291,25.675346
-33.991308,25.675328
-33.991341,25.675283
-33.991369,25.675248
-33.991408,25.675208
-33.99145,25.675155
-33.991488,25.675095
-33.991535,25.67503
-33.991583,25.674963
-33.991638,25.674893
-33.991696,25.67482
-33.991748,25.674748
-33.991816,25.674666
-33.991883,25.674574
-33.991956,25.674476
-33.992036,25.674373
-33.992115,25.674263
-33.992201,25.674148
-33.992291,25.674024
-33.992383,25.673906
-33.992475,25.673791
-33.992561,25.673679
-33.992641,25.673578
-33.992718,25.673475
-33.9928,25.673368
-33.992875,25.67327
-33.992963,25.673165
-33.99305,25.673063
-33.993138,25.672958
-33.99323,25.672858
-33.99332,25.672758
-33.993411,25.672661
-33.993503,25.672561
-33.993598,25.672458
-33.993698,25.672351
-33.993798,25.67224
-33.9939,25.672128
-33.994,25.672018
-33.994093,25.671906
-33.994188,25.671791
-33.994283,25.671676
-33.994385,25.671563
-33.994486,25.671453
-33.994583,25.671351
-33.99468,25.671256
-33.99477,25.671164
-33.994855,25.671085
-33.994941,25.67101
-33.995023,25.670941
-33.995109,25.670878
-33.995203,25.670816
-33.995301,25.670766
-33.995405,25.670721
-33.995511,25.670681
-33.99562,25.670648
-33.99573,25.67062
-33.995841,25.67059
-33.995965,25.670561
-33.996086,25.670528
-33.996221,25.670496
-33.996355,25.67047
-33.996488,25.670445
-33.996625,25.670416
-33.996766,25.670391
-33.996914,25.670365
-33.997061,25.670338
-33.997208,25.670308
-33.997358,25.670281
-33.997503,25.67025
-33.997645,25.670233
-33.997786,25.670215
-33.997936,25.670186
-33.998086,25.670161
-33.998236,25.670138
-33.998388,25.670113
-33.99854,25.67008
-33.998676,25.670065
-33.99882,25.670043
-33.998963,25.670016
-33.9991,25.669983
-33.999228,25.669958
-33.999331,25.669951
-33.999428,25.669944
-33.99951,25.669936
-33.99957,25.669926
-33.999625,25.669913
-33.99967,25.669915
-33.999713,25.669921
-33.999765,25.669908
-33.999841,25.669891
-33.999871,25.669879
-33.999928,25.669853
-33.999964,25.669841
-34.000009,25.669831
-34.000065,25.669818
-34.000128,25.669815
-34.000183,25.669816
-34.000248,25.669823
-34.000316,25.66983
-34.000385,25.66983
-34.000446,25.669828
-34.000506,25.669833
-34.000555,25.669831
-34.000616,25.669834
-34.000681,25.669833
-34.000748,25.669831
-34.000818,25.669831
-34.000895,25.66983
-34.000978,25.66983
-34.00107,25.669826
-34.00117,25.669821
-34.001275,25.669816
-34.001378,25.669823
